Name,Year,Mileage,Engine_capacity,Engine_type,Power,Transmission,Drive,Fuel_consumption_mixed,Acceleration_to_100,Cost
BMW 1 серия 2.0 AT,2019,43000,2,Бензин,306,Автомат,Полный,7.1,4.8,4750000
BMW M3 3.0 AMT,2016,115750,3,Бензин,431,Робот,Задний,8.3,4.1,4750000
BMW X6 M 4.4 AT,2017,96502,4.4,Бензин,575,Автомат,Полный,11.1,4.2,4750000
BMW 2 серия Gran Coupe 2.0 AMT,2023,12,2,Бензин,178,Робот,Передний,5.7,7.1,4750000
BMW X4 2.0 AT,2019,82000,2,Дизель,190,Автомат,Полный,5.4,8,4750000
BMW 5 серия 2.0 AT,2021,90000,2,Дизель,190,Автомат,Задний,4.8,7.5,4750000
BMW 4 серия 2.0 AT,2021,43000,2,Бензин,184,Автомат,Задний,6.4,7.8,4755000
BMW 6 серия GT 2.0 AT,2020,54232,2,Дизель,190,Автомат,Задний,4.9,7.9,4777500
BMW X1 2.0 AMT,2023,500,2,Бензин,204,Робот,Передний,7.2,7.6,4790000
BMW 5 серия 2.0 AT,2020,69108,2,Дизель,190,Автомат,Полный,4.5,7.2,4799000
BMW X5 3.0 AT,2014,165943,3,Дизель,313,Автомат,Полный,6.2,5.9,4799000
BMW X3 3.0 AT,2018,160000,3,Дизель,265,Автомат,Полный,6,5.8,4800000
BMW M2 3.0 AMT,2018,62000,3,Бензин,370,Робот,Задний,7.9,4.3,4800000
BMW M2 3.0 AMT,2017,57000,3,Бензин,370,Робот,Задний,7.9,4.3,4800000
BMW X6 3.0 AT,2017,96472,3,Дизель,313,Автомат,Полный,6.3,5.8,4800000
BMW 3 серия 2.0 AT,2021,27000,2,Бензин,258,Автомат,Полный,6.5,5.5,4800000
BMW X3 2.0 AT,2020,43675,2,Дизель,190,Автомат,Полный,5.1,8,4820000
BMW 5 серия 2.0 AT,2020,68740,2,Дизель,190,Автомат,Задний,4.8,7.5,4827000
BMW X4 3.0 AT,2019,94000,3,Дизель,249,Автомат,Полный,6.2,5.8,4829000
BMW 5 серия 2.0 AT,2021,66992,2,Дизель,190,Автомат,Задний,4.8,7.5,4830000
BMW 3 серия 2.0 AT,2021,43640,2,Дизель,190,Автомат,Задний,4.7,7.1,4831400
BMW X4 2.0 AT,2020,57690,2,Бензин,184,Автомат,Полный,7.8,8.3,4846000
BMW X6 3.0 AT,2017,98215,3,Дизель,249,Автомат,Полный,6,6.7,4849000
BMW 4 серия Gran Coupe 2.0 AT,2021,84987,2,Дизель,190,Автомат,Задний,4.8,7.3,4850000
BMW 5 серия 2.0 AT,2021,48254,2,Дизель,190,Автомат,Полный,4.7,7.6,4850000
BMW X4 2.0 AT,2020,72500,2,Дизель,190,Автомат,Полный,5.4,8,4850000
BMW Z4 2.0 AT,2020,38300,2,Бензин,197,Автомат,Задний,5.8,6.6,4850000
BMW X4 2.0 AT,2020,35036,2,Бензин,184,Автомат,Полный,7.8,8.3,4859000
BMW 5 серия 2.0 AT,2020,16003,2,Бензин,249,Автомат,Задний,6.2,6.2,4860000
BMW X6 3.0 AT,2018,71329,3,Дизель,249,Автомат,Полный,6,6.7,4865000
BMW 3 серия 2.0 AT,2021,26246,2,Бензин,258,Автомат,Задний,6.1,5.8,4870000
BMW 5 серия 2.0 AT,2021,45897,2,Бензин,252,Автомат,Задний,5.8,6.7,4870000
BMW X3 3.0 AT,2019,61439,3,Дизель,249,Автомат,Полный,6,5.8,4879000
BMW 6 серия GT 3.0 AT,2020,158000,3,Дизель,249,Автомат,Полный,5.7,6,4890000
BMW 5 серия 2.0 AT,2021,102850,2,Дизель,190,Автомат,Полный,4.5,7.2,4899000
BMW X3 2.0 AT,2020,65575,2,Дизель,190,Автомат,Полный,5.1,8,4900000
BMW 7 серия 3.0 AT,2015,58900,3,Дизель,265,Автомат,Полный,5.3,5.8,4900000
BMW X3 2.0 AT,2020,93900,2,Дизель,190,Автомат,Полный,5.1,8,4900000
BMW 1 серия 2.0 AT,2023,7131,2,Бензин,306,Автомат,Полный,7.1,4.8,4900000
BMW 2 серия Gran Coupe 2.0 AT,2021,62000,2,Бензин,306,Автомат,Полный,7.1,4.8,4900000
BMW Z4 2.0 AT,2020,35171,2,Бензин,197,Автомат,Задний,5.8,6.6,4905000
BMW 5 серия 2.0 AT,2021,29000,2,Дизель,190,Автомат,Задний,4.8,7.5,4910000
BMW X4 2.0 AT,2021,41043,2,Дизель,190,Автомат,Полный,5.6,8,4927500
BMW X6 3.0 AT,2018,85000,3,Дизель,313,Автомат,Полный,6.3,5.8,4930000
BMW 5 серия 2.0 AT,2021,46000,2,Бензин,249,Автомат,Задний,5.9,6.2,4930000
BMW X6 3.0 AT,2016,50884,3,Дизель,249,Автомат,Полный,6,6.7,4940000
BMW X3 2.0 AT,2020,71368,2,Дизель,190,Автомат,Полный,5.1,8,4949000
BMW 5 серия 2.0 AT,2020,96056,2,Дизель,190,Автомат,Полный,4.8,7.6,4950000
BMW X5 2.0 AT,2018,105628,2,Гибрид,245,Автомат,Полный,3.3,6.8,4950000
BMW 5 серия 3.0 AT,2019,155000,3,Бензин,340,Автомат,Полный,7.6,4.8,4950000
BMW 5 серия 2.0 AT,2021,30000,2,Бензин,249,Автомат,Задний,5.9,6.2,4970000
BMW 5 серия 2.0 AT,2020,33348,2,Дизель,190,Автомат,Задний,4.5,7.5,4970000
BMW X3 2.0 AT,2020,62021,2,Дизель,190,Автомат,Полный,5.1,8,4980000
BMW X4 2.0 AT,2018,167000,2,Дизель,190,Автомат,Полный,5.4,8,4980000
BMW X4 2.0 AT,2020,51600,2,Дизель,190,Автомат,Полный,5.4,8,4980000
BMW 6 серия GT 3.0 AT,2018,105904,3,Дизель,249,Автомат,Полный,5.7,6,4990000
BMW X6 3.0 AT,2016,99100,3,Дизель,381,Автомат,Полный,6.6,5.2,4990000
BMW 5 серия 2.0 AT,2021,27000,2,Бензин,249,Автомат,Задний,5.9,6.2,4990000
BMW 3 серия 2.0 AT,2021,82000,2,Гибрид,292,Автомат,Полный,2.2,5.9,4990000
BMW Z4 2.0 AT,2021,8722,2,Бензин,197,Автомат,Задний,5.8,6.6,4990000
BMW 6 серия GT 3.0 AT,2019,126000,3,Дизель,249,Автомат,Полный,5.7,6,4999000
BMW 3 серия 3.0 AT,2019,55000,3,Бензин,387,Автомат,Полный,7.7,4.4,4999500
BMW 3 серия 2.0 AT,2020,61223,2,Дизель,190,Автомат,Полный,4.8,6.9,4999999
BMW 6 серия GT 3.0 AT,2019,101000,3,Дизель,265,Автомат,Задний,5.5,6,4999999
BMW X5 3.0 AT,2015,164000,3,Дизель,313,Автомат,Полный,6.2,5.9,5000000
BMW X5 3.0 AT,2015,164000,3,Дизель,313,Автомат,Полный,6.2,5.9,5000000
BMW X5 3.0 AT,2016,91300,3,Дизель,313,Автомат,Полный,6.2,5.9,5000000
BMW X6 3.0 AT,2016,91000,3,Бензин,306,Автомат,Полный,8.6,6.4,5000000
BMW X4 2.0 AT,2020,35823,2,Бензин,184,Автомат,Полный,7.8,8.3,5020000
BMW X4 2.0 AT,2019,55000,2,Бензин,249,Автомат,Полный,7.8,6.3,5030000
BMW 5 серия 3.0 AT,2019,116139,3,Дизель,249,Автомат,Полный,5.6,5.4,5049000
BMW X4 2.0 AT,2021,97011,2,Бензин,249,Автомат,Полный,7.8,6.3,5049000
BMW X6 3.0 AT,2019,28961,3,Бензин,306,Автомат,Задний,8.6,6.4,5049000
BMW 4 серия 2.0 AT,2019,37504,2,Бензин,249,Автомат,Полный,5.9,5.8,5049000
BMW 3 серия 2.0 AT,2023,94,2,Бензин,156,Автомат,Задний,7.2,8.6,5050000
BMW X2 2.0 AMT,2023,13700,2,Бензин,300,Робот,Полный,8,5.4,5050000
BMW X4 2.0 AT,2020,27959,2,Дизель,231,Автомат,Полный,5.7,6.8,5060000
BMW X4 2.0 AT,2020,35113,2,Бензин,184,Автомат,Полный,7.8,8.3,5067000
BMW 5 серия 2.0 AT,2021,54030,2,Дизель,190,Автомат,Полный,4.8,7.6,5085000
BMW 3 серия 2.0 AT,2022,46329,2,Дизель,190,Автомат,Задний,4.7,7.1,5086000
BMW X3 3.0 AT,2019,112271,3,Дизель,249,Автомат,Полный,6,5.8,5089000
BMW 5 серия 2.0 AT,2021,30000,2,Бензин,249,Автомат,Полный,6.7,6.3,5090000
BMW X4 3.0 AT,2018,86928,3,Дизель,249,Автомат,Полный,6.2,5.8,5099667
BMW 5 серия 3.0 AT,2017,54263,3,Дизель,249,Автомат,Полный,5.6,5.4,5100000
BMW X3 2.0 AT,2022,13000,2,Бензин,249,Автомат,Полный,7.9,6.4,5100000
BMW Z4 2.0 AT,2021,18393,2,Бензин,197,Автомат,Задний,5.8,6.6,5100000
BMW X4 2.0 AT,2020,71729,2,Бензин,184,Автомат,Полный,7.8,8.3,5125000
BMW 5 серия 2.0 AT,2021,49536,2,Дизель,190,Автомат,Полный,4.5,7.2,5149000
BMW X3 3.0 AT,2019,136000,3,Дизель,249,Автомат,Полный,6,5.8,5150000
BMW 4 серия 2.0 AT,2021,31273,2,Бензин,184,Автомат,Задний,6.4,7.5,5150000
BMW 5 серия 3.0 AT,2020,75000,3,Дизель,249,Автомат,Полный,5.6,5.4,5170000
BMW 5 серия 2.0 AT,2022,19395,2,Бензин,184,Автомат,Задний,6.5,7.8,5170000
BMW 5 серия 2.0 AT,2021,38846,2,Бензин,184,Автомат,Задний,6.5,7.8,5180000
BMW 6 серия GT 2.0 AT,2021,48300,2,Дизель,190,Автомат,Полный,5.6,8,5180000
BMW 5 серия 2.0 AT,2022,33000,2,Бензин,184,Автомат,Задний,6.5,7.8,5185000
BMW X6 3.0 AT,2018,60600,3,Дизель,249,Автомат,Полный,6,6.7,5190000
BMW 4 серия 2.0 AT,2021,21574,2,Бензин,184,Автомат,Задний,6.4,7.5,5190000
BMW 2 серия 3.0 AT,2018,70000,3,Бензин,340,Автомат,Полный,7.1,4.6,5199000
BMW X6 3.0 AT,2018,101939,3,Дизель,249,Автомат,Полный,6,6.7,5200000
BMW 5 серия 3.0 AT,2019,119269,3,Дизель,249,Автомат,Полный,5.6,5.4,5200000
BMW 5 серия 3.0 AT,2018,179000,3,Дизель,320,Автомат,Полный,5.4,4.7,5200000
BMW 5 серия 2.0 AT,2021,80000,2,Бензин,249,Автомат,Полный,6.7,6.3,5220000
BMW 5 серия 2.0 AT,2021,81714,2,Дизель,190,Автомат,Полный,4.8,7.6,5230000
BMW 3 серия 2.0 AT,2024,9000,2,Бензин,184,Автомат,Полный,7.3,8.2,5240000
BMW 3 серия 2.0 AT,2021,35695,2,Дизель,190,Автомат,Полный,4.8,6.9,5250000
BMW 3 серия 2.0 AT,2021,59000,2,Дизель,190,Автомат,Полный,4.8,6.9,5250000
BMW 3 серия 2.0 AT,2021,29100,2,Дизель,190,Автомат,Полный,4.8,6.9,5250000
BMW 4 серия 2.0 AT,2019,19868,2,Бензин,249,Автомат,Задний,5.5,5.8,5250000
BMW 3 серия 2.0 AT,2024,5000,2,Бензин,184,Автомат,Полный,7.3,8.2,5250000
BMW 5 серия 2.0 AT,2021,117000,2,Дизель,190,Автомат,Полный,4.8,7.6,5250000
BMW X3 2.0 AT,2021,25300,2,Бензин,249,Автомат,Полный,7.9,6.4,5285000
BMW X4 2.0 AT,2020,64560,2,Дизель,190,Автомат,Полный,5.4,8,5299000
BMW 3 серия 2.0 AT,2021,46633,2,Дизель,190,Автомат,Полный,4.8,6.9,5299000
BMW X6 3.0 AT,2019,75000,3,Дизель,313,Автомат,Полный,6.3,5.8,5299000
BMW 5 серия 2.0 AT,2021,73975,2,Дизель,190,Автомат,Полный,4.8,7.6,5300000
BMW 5 серия 2.0 AT,2021,79833,2,Дизель,190,Автомат,Полный,4.5,7.2,5300000
BMW Z4 2.0 AT,2019,55500,2,Бензин,197,Автомат,Задний,5.8,6.6,5300000
BMW X4 2.0 AT,2019,41912,2,Дизель,190,Автомат,Полный,5.4,8,5300000
BMW 4 серия 2.0 AT,2022,11160,2,Бензин,245,Автомат,Задний,6.4,6.4,5300000
BMW 7 серия 2.0 AT,2018,64800,2,Бензин,249,Автомат,Задний,6.2,6.2,5300000
BMW 6 серия GT 3.0 AT,2018,84000,3,Дизель,249,Автомат,Полный,5.7,6,5300000
BMW 5 серия 2.0 AT,2020,51000,2,Дизель,190,Автомат,Полный,4.8,7.6,5300000
BMW 5 серия 2.0 AT,2020,22000,2,Бензин,249,Автомат,Задний,6.2,6.2,5300000
BMW 5 серия 2.0 AT,2021,24192,2,Бензин,184,Автомат,Задний,6.5,7.8,5349000
BMW 6 серия GT 2.0 AT,2020,87329,2,Дизель,190,Автомат,Полный,5.6,8,5349000
BMW X3 3.0 AT,2020,115000,3,Дизель,249,Автомат,Полный,6,5.8,5349000
BMW 5 серия 2.0 AT,2022,37000,2,Бензин,184,Автомат,Задний,6.5,7.8,5349898
BMW 5 серия 3.0 AT,2019,89807,3,Дизель,249,Автомат,Полный,5.6,5.4,5350000
BMW 6 серия Gran Coupe 3.0 AT,2017,44123,3,Дизель,313,Автомат,Полный,5.6,5.3,5352000
BMW X4 2.0 AT,2020,51888,2,Бензин,184,Автомат,Полный,7.8,8.3,5357000
BMW 3 серия 2.0 AT,2022,11724,2,Бензин,184,Автомат,Задний,6.1,7.5,5360000
BMW 5 серия 2.0 AT,2021,73245,2,Дизель,190,Автомат,Полный,4.7,7.6,5370000
BMW 6 серия GT 2.0 AT,2021,36279,2,Дизель,190,Автомат,Задний,5.6,7.9,5370000
BMW 6 серия GT 3.0 AT,2020,56970,3,Бензин,340,Автомат,Полный,8.5,5.3,5370000
BMW X4 2.0 AT,2020,62750,2,Бензин,252,Автомат,Полный,7.3,6.3,5370000
BMW 5 серия 3.0 AT,2020,41000,3,Дизель,249,Автомат,Полный,5.6,5.4,5385000
BMW M4 3.0 AMT,2018,119000,3,Бензин,460,Робот,Задний,8.4,3.9,5390000
BMW X1 2.0 AMT,2024,13300,2,Дизель,150,Робот,Передний,5.5,8.9,5390000
BMW M2 3.0 AMT,2019,34000,3,Бензин,410,Робот,Задний,10,4.4,5399000
BMW 5 серия 2.0 AT,2020,95520,2,Дизель,190,Автомат,Задний,4.8,7.5,5399000
BMW 5 серия 2.0 AT,2021,33000,2,Бензин,184,Автомат,Задний,6.5,7.8,5399000
BMW 4 серия 2.0 AT,2020,83100,2,Дизель,190,Автомат,Полный,4.6,7.5,5400000
BMW X5 3.0 AT,2019,197078,3,Дизель,249,Автомат,Полный,7.2,6.5,5400000
BMW X6 3.0 AT,2018,48000,3,Дизель,313,Автомат,Полный,6.3,5.8,5400000
BMW X3 2.0 AT,2019,55000,2,Дизель,190,Автомат,Полный,5.1,8,5400000
BMW X4 2.0 AT,2019,29400,2,Дизель,190,Автомат,Полный,5.4,8,5400000
BMW 7 серия 3.0 AT,2018,155000,3,Дизель,249,Автомат,Полный,5.3,5.8,5401500
BMW 5 серия 2.0 AT,2021,44485,2,Дизель,190,Автомат,Задний,4.8,7.5,5404000
BMW 5 серия 2.0 AT,2021,23000,2,Бензин,249,Автомат,Полный,6.7,6.3,5410000
BMW 5 серия 2.0 AT,2021,78896,2,Дизель,190,Автомат,Полный,4.8,7.6,5420000
BMW 3 серия 2.0 AT,2022,3424,2,Бензин,184,Автомат,Задний,5.9,7.6,5420000
BMW X4 2.0 AT,2021,37273,2,Бензин,184,Автомат,Полный,7.8,8.3,5430000
BMW X3 2.0 AT,2021,37700,2,Дизель,190,Автомат,Полный,5.1,8,5450000
BMW X4 2.0 AT,2021,63444,2,Бензин,184,Автомат,Полный,7.8,8.3,5450000
BMW X3 2.0 AT,2020,49000,2,Дизель,190,Автомат,Полный,5.1,8,5450000
BMW X4 3.0 AT,2019,84700,3,Дизель,265,Автомат,Полный,5.7,5.8,5450000
BMW X5 3.0 AT,2019,141500,3,Дизель,265,Автомат,Полный,6.8,6.5,5450000
BMW 3 серия 2.0 AT,2024,5000,2,Бензин,184,Автомат,Полный,7.3,8.2,5460000
BMW 4 серия 2.0 AT,2020,60513,2,Дизель,190,Автомат,Полный,4.6,7.5,5470000
BMW 5 серия 2.0 AT,2020,63205,2,Дизель,190,Автомат,Полный,4.8,7.6,5480000
BMW 3 серия 2.0 AT,2024,4000,2,Бензин,184,Автомат,Полный,7.3,8.2,5485000
BMW 5 серия 2.0 AT,2021,49000,2,Бензин,249,Автомат,Полный,6.7,6.3,5490000
BMW X5 3.0 AT,2018,81775,3,Дизель,258,Автомат,Полный,6.2,6.9,5490000
BMW 5 серия 2.0 AT,2021,50044,2,Бензин,252,Автомат,Задний,5.8,6.7,5491000
BMW 5 серия 2.0 AT,2021,65557,2,Дизель,190,Автомат,Полный,4.7,7.6,5495000
BMW 5 серия 2.0 AT,2021,18380,2,Бензин,252,Автомат,Задний,5.8,6.7,5496000
BMW X4 2.0 AT,2021,20605,2,Бензин,184,Автомат,Полный,7.8,8.3,5499000
BMW 5 серия 2.0 AT,2020,43000,2,Дизель,190,Автомат,Задний,4.8,7.5,5500000
BMW X4 2.0 AT,2021,40000,2,Дизель,190,Автомат,Полный,5.4,8,5500000
BMW X5 3.0 AT,2019,213000,3,Дизель,249,Автомат,Полный,7.2,6.5,5500000
BMW M3 3.0 MT,2018,45000,3,Бензин,431,Механика,Задний,8.8,4.3,5500000
BMW X5 3.0 AT,2017,145000,3,Дизель,249,Автомат,Полный,6.2,6.9,5500000
BMW X2 2.0 AT,2023,10,2,Дизель,190,Автомат,Полный,4.6,7.7,5500000
BMW 5 серия 3.0 AT,2018,49500,3,Дизель,249,Автомат,Полный,5.6,5.4,5500000
BMW 7 серия 3.0 AT,2018,70000,3,Дизель,265,Автомат,Полный,5.3,5.8,5500000
BMW X5 3.0 AT,2017,81000,3,Дизель,313,Автомат,Полный,6.2,5.9,5500000
BMW 5 серия 3.0 AT,2020,53545,3,Бензин,340,Автомат,Полный,7.6,4.8,5500000
BMW 5 серия 2.0 AT,2021,9311,2,Бензин,184,Автомат,Задний,6.5,7.8,5528000
BMW 5 серия 2.0 AT,2020,71000,2,Дизель,190,Автомат,Полный,4.8,7.6,5550000
BMW X3 2.0 AT,2022,9800,2,Бензин,252,Автомат,Полный,9.8,6.3,5550000
BMW 4 серия Gran Coupe 2.0 AT,2021,25000,2,Бензин,245,Автомат,Задний,6.8,6.2,5550000
BMW X3 2.0 AT,2020,38703,2,Дизель,190,Автомат,Полный,5.1,8,5550000
BMW 5 серия 2.0 AT,2022,41000,2,Бензин,249,Автомат,Полный,6.7,6.3,5550000
BMW X5 3.0 AT,2017,77777,3,Дизель,249,Автомат,Полный,6.2,6.9,5555000
BMW 2 серия 3.0 AT,2022,14427,3,Бензин,387,Автомат,Полный,8,4.3,5555000
BMW X3 2.0 AT,2020,40000,2,Дизель,190,Автомат,Полный,5.1,8,5570000
BMW X4 3.0 AT,2019,90000,3,Дизель,249,Автомат,Полный,6.2,5.8,5580000
BMW 3 серия 3.0 AT,2020,60400,3,Дизель,265,Автомат,Полный,5.6,5.1,5599000
BMW 5 серия 2.0 AT,2021,34400,2,Дизель,190,Автомат,Полный,4.8,7.6,5600000
BMW X5 3.0 AT,2016,154638,3,Дизель,381,Автомат,Полный,6.7,5.3,5600000
BMW X3 2.0 AT,2022,22348,2,Бензин,184,Автомат,Полный,7.7,8.3,5600000
BMW X6 M 4.4 AT,2017,68500,4.4,Бензин,575,Автомат,Полный,11.1,4.2,5600000
BMW 3 серия 3.0 AT,2019,77000,3,Бензин,374,Автомат,Полный,7.6,5.9,5600000
BMW X5 3.0 AT,2016,174614,3,Дизель,381,Автомат,Полный,6.7,5.3,5600000
BMW X3 2.0 AT,2020,58438,2,Дизель,190,Автомат,Полный,5.1,8,5604000
BMW 5 серия 2.0 AT,2020,44000,2,Бензин,252,Автомат,Полный,7,6.3,5615000
BMW 3 серия 2.0 AT,2024,6000,2,Бензин,184,Автомат,Полный,7.3,8.2,5625000
BMW X4 2.0 AT,2021,22776,2,Бензин,184,Автомат,Полный,7.8,8.3,5626000
BMW X6 3.0 AT,2019,82000,3,Дизель,249,Автомат,Полный,6,6.7,5630000
